"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,DateCollected
Bosnia and Herzegovina,401636,0.0,16279.0,0.0,379084.0,0.0,6273.0,123606.0,5010.0,1884721.0,580036.0,3249317.0,Europe,2023-03-04
Oman,399449,0.0,4628.0,0.0,384669.0,0.0,10152.0,75028.0,869.0,25000000.0,4695724.0,5323993.0,Asia,2023-03-04
North Macedonia,346852,0.0,9662.0,0.0,337068.0,0.0,122.0,166651.0,4642.0,2226216.0,1069626.0,2081304.0,Europe,2023-03-04
Zambia,343123,44.0,4057.0,0.0,338828.0,94.0,238.0,17623.0,208.0,3937973.0,202256.0,19470234.0,Africa,2023-03-04
Kenya,342919,0.0,5688.0,0.0,337216.0,0.0,15.0,6100.0,101.0,3967062.0,70569.0,56215221.0,Africa,2023-03-04
Albania,334427,0.0,3597.0,0.0,329169.0,0.0,1661.0,116672.0,1255.0,1941032.0,677173.0,2866374.0,Europe,2023-03-04
Botswana,329727,0.0,2801.0,0.0,326868.0,0.0,58.0,135070.0,1147.0,2026898.0,830300.0,2441162.0,Africa,2023-03-04
Luxembourg,297757,0.0,1133.0,0.0,288991.0,0.0,7633.0,463528.0,1764.0,4412567.0,6869188.0,642371.0,Europe,2023-03-04
Montenegro,288552,62.0,2805.0,0.0,285130.0,96.0,617.0,459514.0,4467.0,2720118.0,4331743.0,627950.0,Europe,2023-03-04
Brunei,278698,0.0,225.0,0.0,243601.0,0.0,34872.0,625682.0,505.0,717784.0,1611437.0,445431.0,Asia,2023-03-04
Algeria,271469,0.0,6881.0,0.0,182799.0,0.0,81789.0,5986.0,152.0,230861.0,5091.0,45350148.0,Africa,2023-03-04
Nigeria,266598,0.0,3155.0,0.0,259917.0,0.0,3526.0,1230.0,15.0,5708974.0,26339.0,216746934.0,Africa,2023-03-04
Zimbabwe,264127,0.0,5668.0,0.0,257839.0,0.0,620.0,17228.0,370.0,2525756.0,164744.0,15331428.0,Africa,2023-03-04
Uzbekistan,251071,0.0,1637.0,0.0,241486.0,0.0,7948.0,7302.0,48.0,1377915.0,40077.0,34382084.0,Asia,2023-03-04
Mozambique,233098,0.0,2242.0,0.0,228805.0,0.0,2051.0,7044.0,68.0,1371127.0,41437.0,33089461.0,Africa,2023-03-04
Martinique,229807,0.0,1098.0,0.0,,,,614314.0,2935.0,828928.0,2215870.0,374087.0,North America,2023-03-04
Laos,218019,2.0,758.0,0.0,,,,29143.0,101.0,1233207.0,164845.0,7481023.0,Asia,2023-03-04
Afghanistan,209370,4.0,7896.0,0.0,191181.0,7.0,10293.0,5137.0,194.0,1202018.0,29494.0,40754388.0,Asia,2023-03-04
Iceland,209093,0.0,229.0,0.0,,,,605377.0,663.0,1996384.0,5780036.0,345393.0,Europe,2023-03-04
Kyrgyzstan,206673,0.0,2991.0,0.0,196406.0,0.0,7276.0,30717.0,445.0,1907195.0,283460.0,6728271.0,Asia,2023-03-04
Guadeloupe,201852,0.0,1010.0,0.0,,,,504890.0,2526.0,938039.0,2346306.0,399794.0,North America,2023-03-04
El Salvador,201785,0.0,4230.0,0.0,179410.0,0.0,18145.0,30805.0,646.0,2610114.0,398467.0,6550389.0,North America,2023-03-04
Trinidad and Tobago,189296,0.0,4347.0,0.0,184553.0,0.0,396.0,134578.0,3090.0,898169.0,638546.0,1406585.0,North America,2023-03-04
Maldives,185732,0.0,311.0,0.0,163687.0,0.0,21734.0,343322.0,575.0,2213831.0,4092223.0,540985.0,Asia,2023-03-04
Ghana,171172,0.0,1462.0,0.0,169697.0,0.0,13.0,5284.0,45.0,2529956.0,78096.0,32395450.0,Africa,2023-03-04
Namibia,171156,0.0,4090.0,0.0,166776.0,0.0,290.0,64983.0,1553.0,1062663.0,403460.0,2633874.0,Africa,2023-03-04
Uganda,170504,0.0,3630.0,0.0,100431.0,0.0,66443.0,3520.0,75.0,3012408.0,62198.0,48432863.0,Africa,2023-03-04
Jamaica,154196,0.0,3502.0,0.0,102393.0,0.0,48301.0,51655.0,1173.0,1183986.0,396633.0,2985094.0,North America,2023-03-04
Cambodia,138719,0.0,3056.0,0.0,135658.0,1.0,5.0,8080.0,178.0,3091420.0,180062.0,17168639.0,Asia,2023-03-04
Rwanda,133180,0.0,1468.0,0.0,131634.0,0.0,78.0,9792.0,108.0,6021981.0,442778.0,13600464.0,Africa,2023-03-04
Cameroon,124392,0.0,1965.0,0.0,122344.0,0.0,83.0,4457.0,70.0,1751774.0,62762.0,27911548.0,Africa,2023-03-04
Malta,117477,0.0,827.0,0.0,116028.0,0.0,622.0,264568.0,1862.0,2117102.0,4767893.0,444033.0,Europe,2023-03-04
Barbados,106645,0.0,575.0,0.0,106057.0,0.0,13.0,370266.0,1996.0,794426.0,2758203.0,288023.0,North America,2023-03-04
Angola,105277,0.0,1933.0,0.0,103317.0,0.0,27.0,3006.0,55.0,1499795.0,42818.0,35027343.0,Africa,2023-03-04
Channel Islands,101382,0.0,227.0,0.0,101029.0,0.0,126.0,574523.0,1286.0,1252808.0,7099551.0,176463.0,Europe,2023-03-04
French Guiana,98041,0.0,420.0,0.0,11254.0,0.0,86367.0,312065.0,1337.0,651257.0,2072951.0,314169.0,South America,2023-03-04
DRC,95749,0.0,1464.0,0.0,84321.0,0.0,9964.0,1005.0,15.0,846704.0,8890.0,95240792.0,Africa,2023-03-04
Senegal,88921,0.0,1971.0,0.0,86947.0,0.0,3.0,5037.0,112.0,1146543.0,64946.0,17653671.0,Africa,2023-03-04
Malawi,88702,0.0,2686.0,0.0,85580.0,0.0,436.0,4395.0,133.0,624784.0,30959.0,20180839.0,Africa,2023-03-04
Ivory Coast,88240,9.0,834.0,0.0,87375.0,12.0,31.0,3181.0,30.0,1680188.0,60564.0,27742298.0,Africa,2023-03-04
Suriname,82467,0.0,1404.0,0.0,,,,138175.0,2352.0,241357.0,404398.0,596831.0,South America,2023-03-04
New Caledonia,79881,0.0,314.0,0.0,79558.0,0.0,9.0,274585.0,1079.0,98964.0,340182.0,290915.0,Australia/Oceania,2023-03-04
French Polynesia,77957,0.0,649.0,0.0,,,,274338.0,2284.0,0.0,0.0,284164.0,Australia/Oceania,2023-03-04
Eswatini,74199,0.0,1423.0,0.0,72726.0,0.0,50.0,62625.0,1201.0,1048704.0,885119.0,1184817.0,Africa,2023-03-04
Guyana,73075,0.0,1298.0,0.0,71756.0,0.0,21.0,92029.0,1635.0,722237.0,909567.0,794045.0,South America,2023-03-04
Belize,70757,0.0,688.0,0.0,70056.0,0.0,13.0,171661.0,1669.0,576016.0,1397453.0,412190.0,North America,2023-03-04
Fiji,68897,0.0,883.0,0.0,66860.0,0.0,1154.0,75755.0,971.0,668967.0,735560.0,909466.0,Australia/Oceania,2023-03-04
Madagascar,67865,0.0,1422.0,0.0,66433.0,0.0,10.0,2326.0,49.0,525461.0,18009.0,29178077.0,Africa,2023-03-04
Sudan,63809,0.0,5013.0,0.0,58460.0,0.0,336.0,1387.0,109.0,562941.0,12240.0,45992020.0,Africa,2023-03-04
Mauritania,63668,0.0,997.0,0.0,62441.0,0.0,230.0,12988.0,203.0,1009957.0,206030.0,4901981.0,Africa,2023-03-04
Cabo Verde,63244,0.0,413.0,0.0,62773.0,0.0,58.0,111408.0,728.0,401622.0,707482.0,567678.0,Africa,2023-03-04
Bhutan,62620,0.0,21.0,0.0,61564.0,0.0,1035.0,79473.0,27.0,2303734.0,2923739.0,787941.0,Asia,2023-03-04
Syria,57467,0.0,3164.0,0.0,54303.0,0.0,0.0,2968.0,163.0,146269.0,7553.0,19364809.0,Asia,2023-03-04
Burundi,53631,0.0,38.0,0.0,53569.0,0.0,24.0,4248.0,3.0,345742.0,27386.0,12624840.0,Africa,2023-03-04
Seychelles,50665,0.0,172.0,0.0,50440.0,0.0,53.0,509575.0,1730.0,0.0,0.0,99426.0,Africa,2023-03-04
Gabon,48981,0.0,306.0,0.0,48674.0,0.0,1.0,21008.0,131.0,1621909.0,695641.0,2331533.0,Africa,2023-03-04
Andorra,47875,0.0,165.0,0.0,47563.0,0.0,147.0,618037.0,2130.0,249838.0,3225256.0,77463.0,Europe,2023-03-04
Papua New Guinea,46809,0.0,670.0,0.0,43982.0,0.0,2157.0,5037.0,72.0,249149.0,26813.0,9292169.0,Australia/Oceania,2023-03-04
Curaçao,45986,0.0,295.0,0.0,44720.0,0.0,971.0,277812.0,1782.0,496693.0,3000640.0,165529.0,North America,2023-03-04
Aruba,44044,0.0,236.0,0.0,42438.0,0.0,1370.0,409297.0,2193.0,177885.0,1653068.0,107609.0,North America,2023-03-04
Tanzania,42846,0.0,846.0,0.0,,,,677.0,13.0,0.0,0.0,63298550.0,Africa,2023-03-04
Mayotte,42004,0.0,188.0,0.0,,,,146734.0,657.0,176919.0,618038.0,286259.0,Africa,2023-03-04
Mauritius,41752,0.0,1043.0,0.0,40030.0,0.0,679.0,32754.0,818.0,358675.0,281374.0,1274727.0,Africa,2023-03-04
Togo,39390,8.0,290.0,0.0,39078.0,0.0,22.0,4538.0,33.0,808565.0,93144.0,8680837.0,Africa,2023-03-04
Guinea,38267,0.0,467.0,0.0,37757.0,0.0,43.0,2760.0,34.0,660107.0,47607.0,13865691.0,Africa,2023-03-04
Isle of Man,38008,0.0,116.0,0.0,,,,443335.0,1353.0,150753.0,1758422.0,85732.0,Europe,2023-03-04
Bahamas,37491,0.0,833.0,0.0,36366.0,0.0,292.0,93607.0,2080.0,257839.0,643767.0,400516.0,North America,2023-03-04
Lesotho,34790,0.0,723.0,0.0,25980.0,0.0,8087.0,15990.0,332.0,431221.0,198199.0,2175699.0,Africa,2023-03-04
Faeroe Islands,34658,0.0,28.0,0.0,,,,703959.0,569.0,778000.0,15802409.0,49233.0,Europe,2023-03-04
Haiti,34202,59.0,860.0,0.0,33052.0,8.0,290.0,2928.0,74.0,132422.0,11337.0,11680283.0,North America,2023-03-04
Mali,33051,0.0,743.0,0.0,32145.0,0.0,163.0,1539.0,35.0,796406.0,37087.0,21473764.0,Africa,2023-03-04
Cayman Islands,31472,0.0,37.0,0.0,8553.0,0.0,22882.0,467797.0,550.0,222773.0,3311280.0,67277.0,North America,2023-03-04
Saint Lucia,30004,0.0,409.0,0.0,29095.0,0.0,500.0,162085.0,2209.0,210983.0,1139752.0,185113.0,North America,2023-03-04
Benin,27990,0.0,163.0,0.0,27825.0,0.0,2.0,2189.0,13.0,604310.0,47268.0,12784726.0,Africa,2023-03-04
Somalia,27324,0.0,1361.0,0.0,13182.0,0.0,12781.0,1622.0,81.0,400466.0,23778.0,16841795.0,Africa,2023-03-04
Congo,25375,0.0,386.0,0.0,24006.0,0.0,983.0,4377.0,67.0,347815.0,59991.0,5797805.0,Africa,2023-03-04
Solomon Islands,24575,0.0,153.0,0.0,,,,34077.0,212.0,0.0,0.0,721159.0,Australia/Oceania,2023-03-04
Micronesia,23948,0.0,61.0,0.0,,,,203832.0,519.0,54967.0,467848.0,117489.0,Australia/Oceania,2023-03-04
San Marino,23583,0.0,122.0,0.0,23276.0,0.0,185.0,691888.0,3579.0,157634.0,4624732.0,34085.0,Europe,2023-03-04
Timor-Leste,23418,0.0,138.0,0.0,23102.0,0.0,178.0,17101.0,101.0,278529.0,203391.0,1369429.0,Asia,2023-03-04
Burkina Faso,22056,0.0,396.0,0.0,21596.0,0.0,64.0,998.0,18.0,248995.0,11265.0,22102838.0,Africa,2023-03-04
Liechtenstein,21426,0.0,89.0,0.0,21300.0,0.0,37.0,558158.0,2318.0,112457.0,2929559.0,38387.0,Europe,2023-03-04
Gibraltar,20433,0.0,111.0,0.0,16579.0,0.0,3743.0,606249.0,3293.0,534283.0,15852213.0,33704.0,Europe,2023-03-04
Grenada,19680,0.0,238.0,0.0,19358.0,0.0,84.0,173430.0,2097.0,182981.0,1612523.0,113475.0,North America,2023-03-04
Bermuda,18814,0.0,160.0,0.0,18638.0,0.0,16.0,303750.0,2583.0,1027859.0,16594698.0,61939.0,North America,2023-03-04
Nicaragua,18491,0.0,225.0,0.0,4225.0,0.0,14041.0,2728.0,33.0,0.0,0.0,6779100.0,North America,2023-03-04
South Sudan,18368,0.0,138.0,0.0,18115.0,0.0,115.0,1581.0,12.0,410280.0,35313.0,11618511.0,Africa,2023-03-04
Tajikistan,17786,0.0,125.0,0.0,17264.0,0.0,397.0,1786.0,13.0,0.0,0.0,9957464.0,Asia,2023-03-04
Equatorial Guinea,17229,0.0,183.0,0.0,16907.0,0.0,139.0,11512.0,122.0,365697.0,244342.0,1496662.0,Africa,2023-03-04
Tonga,16807,0.0,13.0,0.0,15638.0,0.0,1156.0,155983.0,121.0,535009.0,4965327.0,107749.0,Australia/Oceania,2023-03-04
Samoa,16607,0.0,29.0,0.0,1605.0,0.0,14973.0,82116.0,143.0,187397.0,926612.0,202239.0,Australia/Oceania,2023-03-04
Monaco,16115,0.0,67.0,0.0,15992.0,0.0,56.0,405073.0,1684.0,78646.0,1976875.0,39783.0,Europe,2023-03-04
Dominica,15760,0.0,74.0,0.0,15673.0,0.0,13.0,217848.0,1023.0,229344.0,3170187.0,72344.0,North America,2023-03-04
Djibouti,15690,0.0,189.0,0.0,15427.0,0.0,74.0,15441.0,186.0,305941.0,301094.0,1016097.0,Africa,2023-03-04
Marshall Islands,15618,0.0,17.0,0.0,15528.0,0.0,73.0,260053.0,283.0,0.0,0.0,60057.0,Australia/Oceania,2023-03-04
CAR,15368,0.0,113.0,0.0,15200.0,0.0,55.0,3063.0,23.0,81294.0,16205.0,5016678.0,Africa,2023-03-04
Gambia,12586,0.0,372.0,0.0,12189.0,0.0,25.0,4919.0,145.0,155686.0,60851.0,2558482.0,Africa,2023-03-04
Saint Martin,12257,0.0,63.0,0.0,1399.0,0.0,10795.0,308507.0,1586.0,112382.0,2828643.0,39730.0,North America,2023-03-04
Vanuatu,12014,0.0,14.0,0.0,11976.0,0.0,24.0,37330.0,44.0,24976.0,77606.0,321832.0,Australia/Oceania,2023-03-04
Greenland,11971,0.0,21.0,0.0,2761.0,0.0,9189.0,210117.0,369.0,164926.0,2894810.0,56973.0,North America,2023-03-04
Yemen,11945,0.0,2159.0,0.0,9124.0,0.0,662.0,383.0,69.0,329592.0,10579.0,31154867.0,Asia,2023-03-04
Caribbean Netherlands,11676,0.0,38.0,0.0,10476.0,0.0,1162.0,438173.0,1426.0,30126.0,1130559.0,26647.0,North America,2023-03-04
Sint Maarten,11020,0.0,91.0,0.0,10905.0,0.0,24.0,250648.0,2070.0,62056.0,1411454.0,43966.0,North America,2023-03-04
Eritrea,10189,0.0,103.0,0.0,10086.0,0.0,0.0,2782.0,28.0,23693.0,6470.0,3662244.0,Africa,2023-03-04
Niger,9931,0.0,312.0,0.0,8890.0,0.0,729.0,381.0,12.0,254538.0,9759.0,26083660.0,Africa,2023-03-04
St. Vincent Grenadines,9589,0.0,123.0,0.0,9466.0,0.0,0.0,85961.0,1103.0,113703.0,1019292.0,111551.0,North America,2023-03-04
Antigua and Barbuda,9106,0.0,146.0,0.0,8954.0,0.0,6.0,91509.0,1467.0,18901.0,189943.0,99509.0,North America,2023-03-04
Comoros,9001,0.0,161.0,0.0,8838.0,0.0,2.0,9919.0,177.0,0.0,0.0,907419.0,Africa,2023-03-04
Guinea-Bissau,8960,0.0,176.0,0.0,8660.0,0.0,124.0,4342.0,85.0,145231.0,70385.0,2063367.0,Africa,2023-03-04
Liberia,8090,0.0,295.0,0.0,7783.0,0.0,12.0,1525.0,56.0,139824.0,26356.0,5305117.0,Africa,2023-03-04
Sierra Leone,7760,0.0,126.0,0.0,,,,934.0,15.0,259958.0,31296.0,8306436.0,Africa,2023-03-04
Chad,7678,0.0,194.0,0.0,4874.0,0.0,2610.0,441.0,11.0,191341.0,10988.0,17413580.0,Africa,2023-03-04
British Virgin Islands,7305,0.0,64.0,0.0,,,,238757.0,2092.0,107339.0,3508269.0,30596.0,North America,2023-03-04
Cook Islands,7030,0.0,2.0,0.0,7027.0,0.0,1.0,400091.0,114.0,19690.0,1120596.0,17571.0,Australia/Oceania,2023-03-04
Saint Kitts and Nevis,6597,0.0,47.0,0.0,6548.0,0.0,2.0,122459.0,872.0,126932.0,2356221.0,53871.0,North America,2023-03-04
Turks and Caicos,6551,0.0,38.0,0.0,6491.0,0.0,22.0,164842.0,956.0,611527.0,15387811.0,39741.0,North America,2023-03-04
Sao Tome and Principe,6281,0.0,77.0,0.0,6204.0,0.0,0.0,27587.0,338.0,29036.0,127530.0,227679.0,Africa,2023-03-04
Palau,5989,0.0,9.0,0.0,5976.0,0.0,4.0,328470.0,494.0,69136.0,3791806.0,18233.0,Australia/Oceania,2023-03-04
St. Barth,5439,0.0,6.0,0.0,,,,546908.0,603.0,78646.0,7908095.0,9945.0,North America,2023-03-04
Nauru,5247,0.0,1.0,0.0,5075.0,0.0,171.0,481244.0,92.0,20509.0,1881042.0,10903.0,Australia/Oceania,2023-03-04
Kiribati,5013,0.0,18.0,0.0,2703.0,0.0,2292.0,40618.0,146.0,0.0,0.0,123419.0,Australia/Oceania,2023-03-04
Anguilla,3904,0.0,12.0,0.0,3879.0,0.0,13.0,256336.0,788.0,51382.0,3373736.0,15230.0,North America,2023-03-04
Macao,3514,0.0,121.0,0.0,3391.0,0.0,2.0,5264.0,181.0,7850.0,11760.0,667490.0,Asia,2023-03-04
Saint Pierre Miquelon,3452,0.0,2.0,0.0,2449.0,0.0,1001.0,599410.0,347.0,25400.0,4410488.0,5759.0,North America,2023-03-04
Wallis and Futuna,3427,0.0,7.0,0.0,438.0,0.0,2982.0,312056.0,637.0,20508.0,1867419.0,10982.0,Australia/Oceania,2023-03-04
Tuvalu,2805,0.0,0.0,0.0,0.0,0.0,2805.0,232471.0,0.0,0.0,0.0,12066.0,Australia/Oceania,2023-03-04
Saint Helena,2166,0.0,0.0,0.0,2.0,0.0,2164.0,354211.0,0.0,0.0,0.0,6115.0,Africa,2023-03-04
Falkland Islands,1930,0.0,0.0,0.0,1930.0,0.0,0.0,545352.0,0.0,8632.0,2439107.0,3539.0,South America,2023-03-04
Montserrat,1403,0.0,8.0,0.0,1376.0,0.0,19.0,282578.0,1611.0,17762.0,3577442.0,4965.0,North America,2023-03-04
Niue,790,0.0,0.0,0.0,784.0,0.0,6.0,487053.0,0.0,0.0,0.0,1622.0,Australia/Oceania,2023-03-04
Diamond Princess,712,0.0,13.0,0.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-03-04
Vatican City,29,0.0,0.0,0.0,29.0,0.0,0.0,36295.0,0.0,0.0,0.0,799.0,Europe,2023-03-04
Western Sahara,10,0.0,1.0,0.0,9.0,0.0,0.0,16.0,2.0,0.0,0.0,626161.0,Africa,2023-03-04
MS Zaandam,9,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2023-03-04
Tokelau,5,0.0,0.0,0.0,0.0,0.0,5.0,3628.0,0.0,0.0,0.0,1378.0,Australia/Oceania,2023-03-04
World,680700273,61029.0,6805512.0,292.0,653526300.0,69375.0,20368461.0,87327.0,873.1,0.0,0.0,0.0,All,2023-03-05
USA,105404982,4255.0,1146814.0,25.0,102864696.0,3013.0,1393472.0,314825.0,3425.0,1167695221.0,3487685.0,334805269.0,North America,2023-03-05
India,44688101,281.0,530775.0,0.0,44154425.0,171.0,2901.0,31770.0,377.0,919095823.0,653402.0,1406631776.0,Asia,2023-03-05
France,39638159,0.0,165030.0,0.0,39399753.0,0.0,73376.0,604383.0,2516.0,271490188.0,4139547.0,65584518.0,Europe,2023-03-05
Germany,38210850,0.0,168397.0,0.0,37749800.0,3100.0,292653.0,455522.0,2008.0,122332384.0,1458359.0,83883596.0,Europe,2023-03-05
Brazil,37076053,0.0,699276.0,0.0,36249161.0,0.0,127616.0,172164.0,3247.0,63776166.0,296146.0,215353593.0,South America,2023-03-05
Japan,33260228,8731.0,72771.0,50.0,21693335.0,640.0,11494122.0,264843.0,579.0,95633415.0,761504.0,125584838.0,Asia,2023-03-05
S. Korea,30564915,9813.0,34025.0,5.0,30363200.0,12513.0,167690.0,595460.0,663.0,15804065.0,307892.0,51329899.0,Asia,2023-03-05
Italy,25603510,0.0,188322.0,0.0,25267118.0,0.0,148070.0,424864.0,3125.0,268196399.0,4450449.0,60262770.0,Europe,2023-03-05
UK,24370154,0.0,206952.0,0.0,24102268.0,2803.0,60934.0,355780.0,3021.0,522526476.0,7628357.0,68497907.0,Europe,2023-03-05
Russia,22342128,13559.0,396298.0,43.0,21677256.0,8936.0,268574.0,153232.0,2718.0,273400000.0,1875095.0,145805947.0,Europe,2023-03-05
Turkey,17042722,0.0,101492.0,0.0,,,,199186.0,1186.0,162743369.0,1902052.0,85561976.0,Asia,2023-03-05
Spain,13770429,0.0,119479.0,0.0,13615878.0,0.0,35072.0,294749.0,2557.0,471036328.0,10082298.0,46719142.0,Europe,2023-03-05
Vietnam,11526966,4.0,43186.0,0.0,10614790.0,2.0,868990.0,116489.0,436.0,85826548.0,867342.0,98953541.0,Asia,2023-03-05
Australia,11385534,0.0,19459.0,0.0,11332576.0,0.0,33499.0,436750.0,746.0,78835048.0,3024116.0,26068792.0,Australia/Oceania,2023-03-05
Taiwan,10105037,10305.0,18203.0,60.0,9803603.0,12577.0,283231.0,423007.0,762.0,30742304.0,1286903.0,23888595.0,Asia,2023-03-05
Argentina,10044125,0.0,130463.0,0.0,9909866.0,0.0,3796.0,218302.0,2836.0,35716069.0,776264.0,46010234.0,South America,2023-03-05
Netherlands,8598182,0.0,22992.0,0.0,8560296.0,432.0,14894.0,499562.0,1336.0,25984435.0,1509718.0,17211447.0,Europe,2023-03-05
Iran,7570232,463.0,144893.0,15.0,7339704.0,63.0,85635.0,88003.0,1684.0,55034937.0,639771.0,86022837.0,Asia,2023-03-05
Mexico,7470128,0.0,333096.0,0.0,6703859.0,0.0,433173.0,56780.0,2532.0,19572325.0,148768.0,131562772.0,North America,2023-03-05
Indonesia,6737159,165.0,160930.0,2.0,6573185.0,576.0,3044.0,24136.0,577.0,114158919.0,408975.0,279134505.0,Asia,2023-03-05
Poland,6432315,427.0,118952.0,0.0,5335940.0,0.0,977423.0,170439.0,3152.0,38309361.0,1015092.0,37739785.0,Europe,2023-03-05
Colombia,6360089,0.0,142629.0,0.0,6183658.0,0.0,33802.0,123466.0,2769.0,36951507.0,717327.0,51512762.0,South America,2023-03-05
Austria,5940935,4129.0,21922.0,1.0,5859818.0,3661.0,59195.0,655247.0,2418.0,211273524.0,23302116.0,9066710.0,Europe,2023-03-05
Greece,5871458,0.0,36185.0,0.0,5814325.0,2618.0,20948.0,569125.0,3507.0,102228365.0,9909078.0,10316637.0,Europe,2023-03-05
Portugal,5568084,0.0,26180.0,0.0,5538074.0,0.0,3830.0,549090.0,2582.0,45980330.0,4534294.0,10140570.0,Europe,2023-03-05
Ukraine,5389439,0.0,111235.0,0.0,5265577.0,0.0,12627.0,124778.0,2575.0,32603805.0,754855.0,43192122.0,Europe,2023-03-05
Chile,5180329,2559.0,64230.0,8.0,5108603.0,7102.0,7496.0,269105.0,3337.0,48515971.0,2520285.0,19250195.0,South America,2023-03-05
Malaysia,5043790,164.0,36966.0,1.0,4997620.0,198.0,9204.0,152008.0,1114.0,68255672.0,2057067.0,33181072.0,Asia,2023-03-05
Israel,4801511,281.0,12307.0,4.0,4781252.0,0.0,7952.0,514852.0,1320.0,41373364.0,4436346.0,9326000.0,Asia,2023-03-05
DPRK,4772813,0.0,74.0,0.0,4772739.0,0.0,0.0,183636.0,3.0,0.0,0.0,25990679.0,Asia,2023-03-05
Thailand,4728035,0.0,33911.0,0.0,4692636.0,0.0,1488.0,67468.0,484.0,17270775.0,246450.0,70078203.0,Asia,2023-03-05
Belgium,4727795,0.0,33775.0,0.0,4661628.0,558.0,32392.0,405184.0,2895.0,36752058.0,3149741.0,11668278.0,Europe,2023-03-05
Czechia,4614031,144.0,42475.0,4.0,4562803.0,1176.0,8753.0,429741.0,3956.0,57018324.0,5310559.0,10736784.0,Europe,2023-03-05
Canada,4599263,1353.0,51419.0,29.0,4506654.0,1529.0,41190.0,119809.0,1339.0,66343123.0,1728207.0,38388419.0,North America,2023-03-05
Peru,4486832,167.0,219493.0,8.0,4265284.0,111.0,2055.0,133203.0,6516.0,38089514.0,1130783.0,33684208.0,South America,2023-03-05
Switzerland,4391007,0.0,14452.0,0.0,4373026.0,0.0,3529.0,500477.0,1647.0,23833472.0,2716487.0,8773637.0,Europe,2023-03-05
Philippines,4076992,134.0,66153.0,10.0,4001906.0,241.0,8933.0,36237.0,588.0,34637220.0,307862.0,112508994.0,Asia,2023-03-05
South Africa,4064889,0.0,102595.0,0.0,3912506.0,0.0,49788.0,66905.0,1689.0,26795090.0,441027.0,60756135.0,Africa,2023-03-05
Romania,3340342,0.0,67704.0,0.0,3263301.0,0.0,9337.0,175518.0,3558.0,26676248.0,1401701.0,19031335.0,Europe,2023-03-05
Denmark,3175509,35.0,8281.0,4.0,3166343.0,124.0,885.0,544222.0,1419.0,129202569.0,22142875.0,5834950.0,Europe,2023-03-05
Hong Kong,2883700,45.0,13463.0,1.0,2859361.0,3479.0,10876.0,379220.0,1770.0,76127725.0,10011143.0,7604299.0,Asia,2023-03-05
Sweden,2698535,0.0,23703.0,0.0,2671601.0,218.0,3231.0,264071.0,2320.0,19477620.0,1906026.0,10218971.0,Europe,2023-03-05
Serbia,2496295,487.0,17855.0,8.0,2464243.0,691.0,14197.0,288488.0,2063.0,12432146.0,1436741.0,8653016.0,Europe,2023-03-05
Iraq,2465545,0.0,25375.0,0.0,2439497.0,0.0,673.0,58474.0,602.0,19544451.0,463523.0,42164965.0,Asia,2023-03-05
Singapore,2230570,0.0,1722.0,0.0,2149583.0,0.0,79265.0,375293.0,290.0,24756666.0,4165302.0,5943546.0,Asia,2023-03-05
New Zealand,2226657,1634.0,3919.0,2.0,2213036.0,1281.0,9702.0,454587.0,800.0,7768604.0,1586011.0,4898203.0,Australia/Oceania,2023-03-05
Hungary,2195926,0.0,48751.0,0.0,2143184.0,0.0,3991.0,228593.0,5075.0,11394556.0,1186160.0,9606259.0,Europe,2023-03-05
Bangladesh,2037829,0.0,29445.0,0.0,1998448.0,0.0,9936.0,12138.0,175.0,15254399.0,90862.0,167885689.0,Asia,2023-03-05
Slovakia,1863398,21.0,21030.0,0.0,1841110.0,27.0,1258.0,341270.0,3852.0,7405889.0,1356342.0,5460193.0,Europe,2023-03-05
Georgia,1825598,0.0,16965.0,0.0,1776548.0,0.0,32085.0,459995.0,4275.0,16920079.0,4263340.0,3968738.0,Asia,2023-03-05
Jordan,1746997,0.0,14122.0,0.0,1731007.0,0.0,1868.0,169597.0,1371.0,17201885.0,1669945.0,10300869.0,Asia,2023-03-05
Ireland,1703850,0.0,8691.0,0.0,1692852.0,240.0,2307.0,339399.0,1731.0,13033385.0,2596189.0,5020199.0,Europe,2023-03-05
Pakistan,1577164,45.0,30643.0,0.0,1538689.0,0.0,7832.0,6873.0,134.0,30570862.0,133213.0,229488994.0,Asia,2023-03-05
Norway,1479259,24.0,5213.0,0.0,1473371.0,48.0,675.0,268401.0,946.0,11002430.0,1996315.0,5511370.0,Europe,2023-03-05
Finland,1462976,0.0,8936.0,0.0,1452167.0,97.0,1873.0,263364.0,1609.0,12047792.0,2168835.0,5554960.0,Europe,2023-03-05
Kazakhstan,1408124,0.0,13846.0,0.0,1383020.0,0.0,11258.0,73321.0,721.0,11575012.0,602707.0,19205043.0,Asia,2023-03-05
Slovenia,1329877,102.0,7074.0,0.0,1318457.0,93.0,4346.0,639969.0,3404.0,2839240.0,1366311.0,2078034.0,Europe,2023-03-05
